Time	Price	Volume
20140804:10:00:00.924844	1232.2	112378
20140804:10:00:00.928539	1304.28	209972
20140804:10:00:00.930774	1597.95	602173
20140804:10:00:00.934347	1146	414600
20140804:10:00:00.938457	1233.14	425767
20140804:10:00:00.940266	1417.88	583497
20140804:10:00:00.941633	1320.79	413650
20140804:10:00:00.942986	1359.7	576576
20140804:10:00:00.943070	1084.96	183200
20140804:10:00:00.943544	1114.48	595713
20140804:10:00:00.944860	1045.71	75435
20140804:10:00:00.945154	1514.12	367140
20140804:10:00:00.946102	1411.34	528883
20140804:10:00:00.949094	1225.02	465097
20140804:10:00:00.949356	1751.88	142886
20140804:10:00:00.950456	1064.61	308304
20140804:10:00:00.951987	1149.63	507741
20140804:10:00:00.952024	1389.63	659129
20140804:10:00:00.953017	1031.75	683568
20140804:10:00:00.955012	1103.92	68179
20140804:10:00:00.956219	1442.32	362257
20140804:10:00:00.961882	1331.45	647567
20140804:10:00:00.962204	1248.46	73042
20140804:10:00:00.962673	1150.19	81823
20140804:10:00:00.964738	1835.65	470299
20140804:10:00:00.965527	1476.19	169239
20140804:10:00:00.965913	1187.59	160709
20140804:10:00:00.966390	985.26	606866
20140804:10:00:00.968575	1743.28	499358
20140804:10:00:00.969371	1084.94	681289
20140804:10:00:00.971791	999.41	546582
20140804:10:00:00.973167	1103.59	300705
20140804:10:00:00.973638	1037.54	668627
20140804:10:00:00.973787	1438.37	468236
20140804:10:00:00.975505	1471.79	359083
20140804:10:00:00.976743	1237.96	454418
20140804:10:00:00.978881	1015.86	641470
20140804:10:00:00.986517	1286.57	578480
20140804:10:00:00.989356	1854.33	636220
20140804:10:00:00.990090	1000.52	22904
20140804:10:00:00.990500	1502.58	356315
20140804:10:00:00.991391	1115.68	28761
20140804:10:00:00.994232	1131.41	9226
20140804:10:00:00.994934	1392.82	203249
20140804:10:00:00.999696	1052.95	431076
20140804:10:00:00.999833	975.51	107357
20140804:10:00:01.003575	1414.43	481808
20140804:10:00:01.004344	1202.3	488142
20140804:10:00:01.004920	1047.21	323594
20140804:10:00:01.005712	1290.52	496182
20140804:10:00:01.006342	1644.73	318256
20140804:10:00:01.012530	1411.88	242651
20140804:10:00:01.015613	1593.99	389447
20140804:10:00:01.016777	1153.1	572411
20140804:10:00:01.018431	1565.16	563061
20140804:10:00:01.019332	1497.6	407194
20140804:10:00:01.021440	1250.92	204422
20140804:10:00:01.021494	1007.88	232019
20140804:10:00:01.023779	1374.92	580560
20140804:10:00:01.023795	1402.34	91646
20140804:10:00:01.028362	1341.48	281962
20140804:10:00:01.030524	1198.51	88881
20140804:10:00:01.031360	1569.13	680583
20140804:10:00:01.031896	1178.33	464300
20140804:10:00:01.038233	1108.2	660428
20140804:10:00:01.039695	1348.19	390693
20140804:10:00:01.040656	1486.13	680094
20140804:10:00:01.043514	1229.85	274783
20140804:10:00:01.045158	1347.11	602833
20140804:10:00:01.045547	1584.76	158289
20140804:10:00:01.047307	1185.76	107242
20140804:10:00:01.048653	1097.48	458310
20140804:10:00:01.052005	1682.95	180157
20140804:10:00:01.053359	1354.69	470732
20140804:10:00:01.058287	1279.99	236757
20140804:10:00:01.060738	1046.33	283613
20140804:10:00:01.061673	1586.75	447571
20140804:10:00:01.063179	1025.67	641870
20140804:10:00:01.064590	1231.8	342126
20140804:10:00:01.067963	1197.9	591822
20140804:10:00:01.069274	1701.71	152477
20140804:10:00:01.069990	1564.82	629111
20140804:10:00:01.071468	1638.93	30076
20140804:10:00:01.072584	1068.17	178
20140804:10:00:01.074876	1350.44	461651
20140804:10:00:01.075065	1206.73	677166
20140804:10:00:01.078066	1731.6	672340
20140804:10:00:01.078789	1068.94	60062
20140804:10:00:01.079346	1262.18	59638
20140804:10:00:01.080124	1066.29	673028
20140804:10:00:01.085954	1451.22	549575
20140804:10:00:01.087302	1026.67	52885
20140804:10:00:01.088963	1233.03	669405
20140804:10:00:01.090971	1268.55	357730
20140804:10:00:01.091430	1164.42	54206
20140804:10:00:01.092746	1227.63	523644
20140804:10:00:01.097948	1300.45	166439
20140804:10:00:01.098369	1210.31	689363
20140804:10:00:01.100770	1051.24	358229
20140804:10:00:01.107111	1193.07	650626
20140804:10:00:01.109359	1509.79	378392
20140804:10:00:01.109736	916.03	551736
20140804:10:00:01.110310	1014.66	674360
20140804:10:00:01.110353	1404.52	298049
20140804:10:00:01.111285	1375.71	355921
20140804:10:00:01.112679	1195.03	363490
20140804:10:00:01.113461	1043.86	197730
20140804:10:00:01.114384	1200.21	639335
20140804:10:00:01.114754	1000.3	414467
20140804:10:00:01.114820	1539.79	603923
20140804:10:00:01.119650	1386.44	106392
20140804:10:00:01.121015	1005.96	644048
20140804:10:00:01.124177	1181.03	722306
20140804:10:00:01.125010	1243.89	265850
20140804:10:00:01.128208	1324.67	180423
20140804:10:00:01.129792	1371.24	405411
20140804:10:00:01.130037	1185.79	300919
20140804:10:00:01.130547	895.65	8236
20140804:10:00:01.131545	1141.72	438659
20140804:10:00:01.133011	1301.46	7335
20140804:10:00:01.135180	1371.98	100871
20140804:10:00:01.137883	1114.41	147402
20140804:10:00:01.138346	1128.56	215871
20140804:10:00:01.141004	1620	614459
20140804:10:00:01.142285	1174.18	617957
20140804:10:00:01.144699	1325.29	579451
20140804:10:00:01.147322	1362.99	423743
20140804:10:00:01.149963	1339.58	546660
20140804:10:00:01.154181	1053.66	236361
20140804:10:00:01.154729	1263.16	599165
20140804:10:00:01.156092	1275.24	646636
20140804:10:00:01.158462	1333.73	533427
20140804:10:00:01.158877	992.4	311271
20140804:10:00:01.160020	1262.78	566145
20140804:10:00:01.160112	1290.76	441912
20140804:10:00:01.162105	1433.81	642392
20140804:10:00:01.164450	1416.49	230232
20140804:10:00:01.168237	1340.17	94878
20140804:10:00:01.169956	1491.85	444029
20140804:10:00:01.170415	1138.46	456292
20140804:10:00:01.175298	1311.1	749907
20140804:10:00:01.175934	1278.4	188415
20140804:10:00:01.176636	1545.31	495287
20140804:10:00:01.177019	1769.16	204642
20140804:10:00:01.177597	1262.82	552976
20140804:10:00:01.178226	1057.92	281746
20140804:10:00:01.186719	1128.09	305536
20140804:10:00:01.190823	1528.56	444613
20140804:10:00:01.191650	1219.47	700662
20140804:10:00:01.192394	1540.14	631329
20140804:10:00:01.192771	1610.55	86622
20140804:10:00:01.196240	1656.3	641623
20140804:10:00:01.198888	1069.58	11724
20140804:10:00:01.203077	1346.21	715602
20140804:10:00:01.203178	1331.32	577950
20140804:10:00:01.206737	1101.05	319119
20140804:10:00:01.208056	1016.56	300488
20140804:10:00:01.209712	1244.75	655032
20140804:10:00:01.210588	1426.03	647444
20140804:10:00:01.210905	1173.46	150675
20140804:10:00:01.211470	914.09	595846
20140804:10:00:01.212278	1193.04	243681
20140804:10:00:01.212371	1139.81	86160
20140804:10:00:01.212554	1309.9	76243
20140804:10:00:01.213541	1213.41	354537
20140804:10:00:01.216368	1192.52	480098
20140804:10:00:01.216643	1675.33	284560
20140804:10:00:01.220474	1099.36	352444
20140804:10:00:01.222093	1166.11	33395
20140804:10:00:01.224913	1024.08	106997
20140804:10:00:01.225658	1000.8	58908
20140804:10:00:01.226559	1424.7	242281
20140804:10:00:01.226715	1453.98	332572
20140804:10:00:01.226867	1182.87	14462
20140804:10:00:01.226951	1221.39	671517
20140804:10:00:01.227171	1314.48	744772
20140804:10:00:01.227648	1239.07	379996
20140804:10:00:01.228312	1200.98	414070
20140804:10:00:01.230277	1438.75	153049
20140804:10:00:01.230480	1336.59	548533
20140804:10:00:01.231513	1234.61	536562
20140804:10:00:01.232218	1283.73	514890
20140804:10:00:01.232459	1193.54	513217
20140804:10:00:01.235716	1252.53	55806
20140804:10:00:01.236177	1174.72	231148
20140804:10:00:01.240671	1609.2	593493
20140804:10:00:01.242919	1044.78	271919
20140804:10:00:01.243645	1373.17	667086
20140804:10:00:01.245049	1234.1	109784
20140804:10:00:01.246308	999.79	517441
20140804:10:00:01.247312	1075.75	111145
20140804:10:00:01.247409	1408.27	494842
20140804:10:00:01.249210	900.63	87229
20140804:10:00:01.249389	1189.13	612213
20140804:10:00:01.250769	1201.01	728405
20140804:10:00:01.255464	1453.09	63944
20140804:10:00:01.255917	1452.18	384052
20140804:10:00:01.263696	1483	87662
20140804:10:00:01.266109	1029.91	477139
20140804:10:00:01.266293	1244.5	473517
20140804:10:00:01.268035	1623.7	150424
20140804:10:00:01.269313	1226.87	525825
20140804:10:00:01.274304	1407.81	56685
20140804:10:00:01.274944	1010.34	532694
20140804:10:00:01.280574	1131.65	34340
20140804:10:00:01.282049	1294.76	191934
20140804:10:00:01.283733	924.06	600016
20140804:10:00:01.288623	1237.77	129984
20140804:10:00:01.288761	1414.69	649220
20140804:10:00:01.289144	1281.02	639571
20140804:10:00:01.290563	1267.3	470922
20140804:10:00:01.292883	1041.97	283603
20140804:10:00:01.294254	1539.21	487585
20140804:10:00:01.294439	1427.89	554119
20140804:10:00:01.296265	1284.46	231828
20140804:10:00:01.301958	1441.77	151802
20140804:10:00:01.302673	1278.62	298269
20140804:10:00:01.303016	1716.21	687102
20140804:10:00:01.307939	1666.42	405535
20140804:10:00:01.308518	1102.93	319967
20140804:10:00:01.311540	1429.42	664948
20140804:10:00:01.311835	885.07	12684
20140804:10:00:01.312867	1229.8	611696
20140804:10:00:01.312892	1166.6	708895
20140804:10:00:01.314599	1118.52	686490
20140804:10:00:01.315953	1092.43	742358
20140804:10:00:01.326630	1421.69	147901
20140804:10:00:01.333328	1164.33	606473
20140804:10:00:01.334778	1261.64	38378
20140804:10:00:01.337110	1404.47	544584
20140804:10:00:01.337867	1269.79	573411
20140804:10:00:01.341129	1052.56	22423
20140804:10:00:01.345407	1185.1	124449
20140804:10:00:01.348701	1376.4	44631
20140804:10:00:01.349720	1279.83	228598
20140804:10:00:01.356306	1268.73	38530
20140804:10:00:01.358174	1273.86	28063
20140804:10:00:01.358956	1548.77	576940
20140804:10:00:01.360281	1236.04	554842
20140804:10:00:01.361640	980.17	65039
20140804:10:00:01.364494	1117.73	352839
20140804:10:00:01.366487	1215.49	51232
20140804:10:00:01.366813	914.22	236106
20140804:10:00:01.366935	1245.49	326612
20140804:10:00:01.371127	1026.6	380749
20140804:10:00:01.372635	1138.37	527051
20140804:10:00:01.373730	1284.84	729910
20140804:10:00:01.375458	1350.24	632376
20140804:10:00:01.376971	1238.3	276214
20140804:10:00:01.378157	1317.03	326734
20140804:10:00:01.378998	1783.14	271706
20140804:10:00:01.379268	1669.34	676674
20140804:10:00:01.379829	966.08	441352
20140804:10:00:01.380950	1276.79	199525
20140804:10:00:01.385740	1498.71	668559
20140804:10:00:01.388923	1382.51	341117
20140804:10:00:01.389271	966.12	459667
20140804:10:00:01.389593	1118.8	308469
20140804:10:00:01.396633	1187.45	702584
20140804:10:00:01.397842	1046.65	284863
20140804:10:00:01.398571	915.1	532360
20140804:10:00:01.398919	1284.88	61390
20140804:10:00:01.401320	1193.42	606212
20140804:10:00:01.404817	1298.21	248103
20140804:10:00:01.404943	1028.46	747347
20140804:10:00:01.404958	1291.14	203478
20140804:10:00:01.406165	1248.44	616711
20140804:10:00:01.407336	1354.58	606024
20140804:10:00:01.414481	1426.72	296767
20140804:10:00:01.414828	1545.21	743243
20140804:10:00:01.419570	1391.68	191603
20140804:10:00:01.419811	1571.11	221592
20140804:10:00:01.420660	1651.19	442891
20140804:10:00:01.420861	1082.11	470891
20140804:10:00:01.422384	999.75	201518
20140804:10:00:01.423129	1678.94	570064
20140804:10:00:01.423392	1261.58	693445
20140804:10:00:01.423698	1242.15	414916
20140804:10:00:01.428517	1246.53	56379
20140804:10:00:01.430405	1097.81	704722
20140804:10:00:01.430438	1697.47	602280
20140804:10:00:01.431001	1648.68	59932
20140804:10:00:01.434028	1398.9	81149
20140804:10:00:01.435071	1293.15	107563
20140804:10:00:01.440905	1298.12	320844
20140804:10:00:01.441164	1246.95	1720
20140804:10:00:01.443981	923.74	666621
20140804:10:00:01.445846	1191.63	658578
20140804:10:00:01.447766	1285.43	738142
20140804:10:00:01.447889	1117.22	395904
20140804:10:00:01.449394	1426.03	640049
20140804:10:00:01.453498	1688.77	638260
20140804:10:00:01.455666	1463.04	161227
20140804:10:00:01.460494	1062.87	601903
20140804:10:00:01.460531	978.22	194557
20140804:10:00:01.460979	1165.81	365573
20140804:10:00:01.462167	1326.36	334205
20140804:10:00:01.462271	1477.33	598459
20140804:10:00:01.462802	1167.58	686972
20140804:10:00:01.464431	1021.02	613823
20140804:10:00:01.465020	1390.73	497094
20140804:10:00:01.465048	1315.82	589794
20140804:10:00:01.470919	1239.17	289906
20140804:10:00:01.472047	861.47	610015
20140804:10:00:01.478015	1422.61	5493
20140804:10:00:01.481006	1168.31	406573
20140804:10:00:01.481287	1372.75	124561
20140804:10:00:01.483257	1534.33	28317
20140804:10:00:01.483572	1368.64	720398
20140804:10:00:01.490561	1483.61	592517
20140804:10:00:01.493602	1091.69	303935
20140804:10:00:01.497954	1400.35	498778
20140804:10:00:01.502245	1171.23	457525
20140804:10:00:01.502994	1388.36	290220
20140804:10:00:01.503209	1124.89	75315
20140804:10:00:01.505784	1259.13	310086
20140804:10:00:01.506451	1662.21	250103
20140804:10:00:01.508222	1094.81	392133
20140804:10:00:01.508592	976.14	248122
20140804:10:00:01.513924	1216.3	14349
20140804:10:00:01.516088	1271.5	211858
20140804:10:00:01.517392	1355.05	164523
20140804:10:00:01.517707	1730.4	681880
20140804:10:00:01.520261	1281.7	635884
20140804:10:00:01.523520	1183.7	402254
20140804:10:00:01.526207	1400.68	322200
20140804:10:00:01.527502	1243.85	297333
20140804:10:00:01.529654	1048.67	70467
20140804:10:00:01.533897	1124.61	447683
20140804:10:00:01.534581	987.91	632943
20140804:10:00:01.534826	1563.49	144475
20140804:10:00:01.538649	1406.68	467268
20140804:10:00:01.539894	1454.66	217146
20140804:10:00:01.542519	1084.63	13044
20140804:10:00:01.547760	1318.14	290925
20140804:10:00:01.549160	1259.7	92756
20140804:10:00:01.549367	982.14	703913
20140804:10:00:01.557546	1254.52	229476
20140804:10:00:01.558545	1357.8	325489
20140804:10:00:01.561787	1035.79	231974
20140804:10:00:01.564838	1200.53	418787
20140804:10:00:01.565126	917.09	301016
20140804:10:00:01.565160	1006.41	640028
20140804:10:00:01.567015	840.85	652552
20140804:10:00:01.567411	1055.2	556268
20140804:10:00:01.567890	1320.72	519509
20140804:10:00:01.570655	1556.98	312412
20140804:10:00:01.573451	1360.15	699605
20140804:10:00:01.573896	1042.14	473841
20140804:10:00:01.573933	1387.9	388900
20140804:10:00:01.574000	1176.86	94041
20140804:10:00:01.578665	1155.45	502032
20140804:10:00:01.580134	1078.87	395701
20140804:10:00:01.581314	1593.49	673075
20140804:10:00:01.581352	1541.87	579450
20140804:10:00:01.582760	1347.65	499757
20140804:10:00:01.583641	1393.58	74234
20140804:10:00:01.584329	1082.95	195243
20140804:10:00:01.584720	1091.52	736947
20140804:10:00:01.587233	1722.77	711535
20140804:10:00:01.588642	1109.25	277516
20140804:10:00:01.589844	981.45	677542
20140804:10:00:01.591434	1629.62	692709
20140804:10:00:01.591770	1428.46	290093
20140804:10:00:01.592208	1286.37	255085
20140804:10:00:01.593107	1491.92	161570
20140804:10:00:01.594142	1189.26	23547
20140804:10:00:01.594688	1502.9	473673
20140804:10:00:01.595205	1100.63	413086
20140804:10:00:01.596063	1241.49	348728
20140804:10:00:01.602672	1128.13	178366
20140804:10:00:01.607239	1330.94	570084
20140804:10:00:01.607398	1329.1	716580
20140804:10:00:01.610380	1044.89	640230
20140804:10:00:01.612986	1438.92	339080
20140804:10:00:01.614343	1183.28	250691
20140804:10:00:01.614683	1548.16	55635
20140804:10:00:01.616343	1279.71	153240
20140804:10:00:01.617191	1478.98	644104
20140804:10:00:01.617423	1085.31	603536
20140804:10:00:01.620429	1095.65	1164
20140804:10:00:01.621936	1303.23	373440
20140804:10:00:01.623030	1599.61	67113
20140804:10:00:01.624479	1134.65	170487
20140804:10:00:01.625025	1375.65	341980
20140804:10:00:01.626688	1224.89	671655
20140804:10:00:01.628824	1428.15	681913
20140804:10:00:01.629768	998.8	735245
20140804:10:00:01.631352	1087.8	201055
20140804:10:00:01.634405	1122.74	571466
20140804:10:00:01.636268	1421.31	311615
20140804:10:00:01.643189	1052.51	490103
20140804:10:00:01.645573	1267.37	691428
20140804:10:00:01.645765	1438.18	294863
20140804:10:00:01.646409	1378.54	436412
20140804:10:00:01.650630	1372.46	749155
20140804:10:00:01.652721	1512.49	75819
20140804:10:00:01.652897	1033.07	170574
20140804:10:00:01.654209	1446.59	324362
20140804:10:00:01.654755	1127.93	394124
20140804:10:00:01.658485	1069.73	48100
20140804:10:00:01.661019	1623.41	718505
20140804:10:00:01.662873	895.35	712198
20140804:10:00:01.664248	1353.15	94571
20140804:10:00:01.667617	1361.92	633214
20140804:10:00:01.667869	1368.4	380968
20140804:10:00:01.671446	1511.1	508589
20140804:10:00:01.674027	1274.96	349564
20140804:10:00:01.675449	1567.16	523529
20140804:10:00:01.677073	1018.42	149770
20140804:10:00:01.680748	1464.23	711443
20140804:10:00:01.681248	1065.06	70746
20140804:10:00:01.685736	1398.5	327594
20140804:10:00:01.685819	1091.54	17397
20140804:10:00:01.685953	1211.67	408321
20140804:10:00:01.694600	1309.86	323275
20140804:10:00:01.694993	1690.44	311316
20140804:10:00:01.698755	1307.99	495893
20140804:10:00:01.701514	1250.31	212719
20140804:10:00:01.702038	1256.29	743833
20140804:10:00:01.702678	1269.04	264901
20140804:10:00:01.703949	922.15	487883
20140804:10:00:01.704468	1200.4	673281
20140804:10:00:01.706784	1269.46	372019
20140804:10:00:01.706888	1158.28	53502
20140804:10:00:01.708486	1651	674011
20140804:10:00:01.708854	1151.97	519800
20140804:10:00:01.708925	983.73	313935
20140804:10:00:01.711117	1072.3	410646
20140804:10:00:01.712060	1123.29	739929
20140804:10:00:01.714437	810.59	707984
20140804:10:00:01.714568	995.87	422680
20140804:10:00:01.717460	1149.36	415178
20140804:10:00:01.718288	1357.06	229824
20140804:10:00:01.721389	1275.38	271806
20140804:10:00:01.722149	1011.99	490701
20140804:10:00:01.724438	1576.28	352232
20140804:10:00:01.725735	1046.02	344467
20140804:10:00:01.726020	1059.6	220194
20140804:10:00:01.726909	1285.45	630795
20140804:10:00:01.727975	1558.27	524957
20140804:10:00:01.727997	1232.73	334102
20140804:10:00:01.730097	1192.6	258463
20140804:10:00:01.731513	1183.61	372948
20140804:10:00:01.733287	1090.49	105003
20140804:10:00:01.733354	1137.69	8280
20140804:10:00:01.734917	1088.17	521150
20140804:10:00:01.735220	970.43	432726
20140804:10:00:01.735259	989.13	711306
20140804:10:00:01.737062	1175.25	245044
20140804:10:00:01.737507	1050.21	494848
20140804:10:00:01.738273	1318.28	281156
20140804:10:00:01.741264	991.53	136454
20140804:10:00:01.741579	1391.05	326515
20140804:10:00:01.741666	1331.93	31480
20140804:10:00:01.742133	1310.23	23664
20140804:10:00:01.742752	1299.1	75986
20140804:10:00:01.743176	1267.64	580832
20140804:10:00:01.745250	1155.63	260366
